nama_wilayah,nama_tahun,jenis_kelamin,persentasi
Lebong,2021,laki_laki,37
Kepahiang,2021,laki_laki,35.43
Bengkulu Tengah,2021,laki_laki,32.94
Kota Bengkulu,2021,laki_laki,67.2
LAMPUNG,2021,laki_laki,33.72
Lampung Barat,2021,laki_laki,29.86
Tanggamus,2021,laki_laki,26.07
Lampung Selatan,2021,laki_laki,30.02
Lampung Timur,2021,laki_laki,32.26
Lampung Tengah,2021,laki_laki,28.57
Lampung Utara,2021,laki_laki,32.18
Way Kanan,2021,laki_laki,24.15
Tulangbawang,2021,laki_laki,25.43
Pesawaran,2021,laki_laki,27.68
Pringsewu,2021,laki_laki,30.85
Mesuji,2021,laki_laki,21.04
Tulang Bawang Barat,2021,laki_laki,22.75
Pesisir Barat,2021,laki_laki,37.18
Kota Bandar Lampung,2021,laki_laki,64.44
Kota Metro,2021,laki_laki,59.3
KEP. BANGKA BELITUNG,2021,laki_laki,37.52
Bangka,2021,laki_laki,39.17
Belitung,2021,laki_laki,37.66
Bangka Barat,2021,laki_laki,34.63
Bangka Tengah,2021,laki_laki,24.64
Bangka Selatan,2021,laki_laki,24.64
Belitung Timur,2021,laki_laki,37.68
Kota Pangkal Pinang,2021,laki_laki,60.76
KEPULAUAN RIAU,2021,laki_laki,60.43
Karimun,2021,laki_laki,38.57
Bintan,2021,laki_laki,44.32
Natuna,2021,laki_laki,45.29
Lingga,2021,laki_laki,34.06
Kepulauan Anambas,2021,laki_laki,33.24
Kota Batam,2021,laki_laki,70.06
Kota Tanjung Pinang,2021,laki_laki,57.96
DKI JAKARTA,2021,laki_laki,69.07
Kep. Seribu,2021,laki_laki,41.99
Kota Jakarta Selatan,2021,laki_laki,72.71
Kota Jakarta Timur,2021,laki_laki,73.46
Kota Jakarta Pusat,2021,laki_laki,68.81
Kota Jakarta Barat,2021,laki_laki,65.7
Kota Jakarta Utara,2021,laki_laki,62.67
JAWA BARAT,2021,laki_laki,40.99
Bogor,2021,laki_laki,38.76
Sukabumi,2021,laki_laki,23.43
Cianjur,2021,laki_laki,18.01
Bandung,2021,laki_laki,41.75
Garut,2021,laki_laki,26.36
Tasikmalaya,2021,laki_laki,18.91
Ciamis,2021,laki_laki,24.68
Kuningan,2021,laki_laki,28.62
Cirebon,2021,laki_laki,32.59
Majalengka,2021,laki_laki,25.21
Sumedang,2021,laki_laki,31.97
Indramayu,2021,laki_laki,28.33
Subang,2021,laki_laki,28.56
Purwakarta,2021,laki_laki,35.19
Karawang,2021,laki_laki,35.31
Bekasi,2021,laki_laki,55.38
Bandung Barat,2021,laki_laki,31.17
Pangandaran,2021,laki_laki,25.19
Kota Bogor,2021,laki_laki,64.9
Kota Sukabumi,2021,laki_laki,54.02
Kota Bandung,2021,laki_laki,67.02
Kota Cirebon,2021,laki_laki,63.2
Kota Bekasi,2021,laki_laki,74.11
Kota Depok,2021,laki_laki,72.32
Kota Cimahi,2021,laki_laki,63.1
Kota Tasikmalaya,2021,laki_laki,43.32
Kota Banjar,2021,laki_laki,41.53
JAWA TENGAH,2021,laki_laki,32.26
Cilacap,2021,laki_laki,25.63
Banyumas,2021,laki_laki,29.44
Purbalingga,2021,laki_laki,25.22
Banjarnegara,2021,laki_laki,20.11
Kebumen,2021,laki_laki,25.06
Purworejo,2021,laki_laki,37.25
Wonosobo,2021,laki_laki,18.33
Magelang,2021,laki_laki,30.85
Boyolali,2021,laki_laki,35.97
Klaten,2021,laki_laki,49.02
Sukoharjo,2021,laki_laki,50.3
Wonogiri,2021,laki_laki,27.15
Karanganyar,2021,laki_laki,40.31
Sragen,2021,laki_laki,33.77
Grobogan,2021,laki_laki,22.2
Blora,2021,laki_laki,26.42
Rembang,2021,laki_laki,26.24
Pati,2021,laki_laki,28.91
Kudus,2021,laki_laki,41.36
Jepara,2021,laki_laki,30.19
Demak,2021,laki_laki,29.1
Semarang,2021,laki_laki,31.49
Temanggung,2021,laki_laki,22.94
Kendal,2021,laki_laki,30.78
Batang,2021,laki_laki,20.16
Pekalongan,2021,laki_laki,25.43
Pemalang,2021,laki_laki,20.61
Tegal,2021,laki_laki,26.33
Brebes,2021,laki_laki,21.09
Kota Magelang,2021,laki_laki,65.78
Kota Surakarta,2021,laki_laki,67.57
Kota Salatiga,2021,laki_laki,66.55
Kota Semarang,2021,laki_laki,68.6
Kota Pekalongan,2021,laki_laki,45.63
Kota Tegal,2021,laki_laki,45.73
D I YOGYAKARTA,2021,laki_laki,52.14
Kulon Progo,2021,laki_laki,46.6
Bantul,2021,laki_laki,53.2
Gunung Kidul,2021,laki_laki,24.73
Sleman,2021,laki_laki,65.55
Kota Yogyakarta,2021,laki_laki,68.81
JAWA TIMUR,2021,laki_laki,36.65
Pacitan,2021,laki_laki,23.06
Ponorogo,2021,laki_laki,32.9
Trenggalek,2021,laki_laki,24.85
Tulungagung,2021,laki_laki,33
Blitar,2021,laki_laki,28.69
Kediri,2021,laki_laki,35.29
Malang,2021,laki_laki,27.26
Lumajang,2021,laki_laki,24.13
Jember,2021,laki_laki,23.15
Banyuwangi,2021,laki_laki,33.86
Bondowoso,2021,laki_laki,27.16
Situbondo,2021,laki_laki,31.36
Probolinggo,2021,laki_laki,24.08
Pasuruan,2021,laki_laki,31.05
Sidoarjo,2021,laki_laki,64.7
Mojokerto,2021,laki_laki,44.24
Jombang,2021,laki_laki,37.67
Nganjuk,2021,laki_laki,36.08
Madiun,2021,laki_laki,33.25
Magetan,2021,laki_laki,40.59
Ngawi,2021,laki_laki,29.92
Bojonegoro,2021,laki_laki,32.6
Tuban,2021,laki_laki,28.34
Lamongan,2021,laki_laki,37.21
Gresik,2021,laki_laki,51.15
Bangkalan,2021,laki_laki,18.21
Sampang,2021,laki_laki,14.14
Pamekasan,2021,laki_laki,32.84
Sumenep,2021,laki_laki,26.75
Kota Kediri,2021,laki_laki,66.59
Kota Blitar,2021,laki_laki,63.01
Kota Malang,2021,laki_laki,59.86
Kota Probolinggo,2021,laki_laki,55.36
Kota Pasuruan,2021,laki_laki,56.89
Kota Mojokerto,2021,laki_laki,68.38
Kota Madiun,2021,laki_laki,78.04
Kota Surabaya,2021,laki_laki,61.78
Kota Batu,2021,laki_laki,47.76
BANTEN,2021,laki_laki,46.65
Pandeglang,2021,laki_laki,17.25
Lebak,2021,laki_laki,14.82
Tangerang,2021,laki_laki,48.76
Serang,2021,laki_laki,25.27
Kota Tangerang,2021,laki_laki,67.81
Kota Cilegon,2021,laki_laki,62.49
Kota Serang,2021,laki_laki,45.92
Kota Tangerang Selatan,2021,laki_laki,68.83
BALI,2021,laki_laki,52.5
Jembrana,2021,laki_laki,47.39
Tabanan,2021,laki_laki,57.07
Badung,2021,laki_laki,68
Gianyar,2021,laki_laki,57.07
Klungkung,2021,laki_laki,44.98
Bangli,2021,laki_laki,34.51
Karangasem,2021,laki_laki,25.5
Buleleng,2021,laki_laki,38.73
Kota Denpasar,2021,laki_laki,64.33
NUSA TENGGARA BARAT,2021,laki_laki,38.17
Lombok Barat,2021,laki_laki,28.59
Lombok Tengah,2021,laki_laki,30.69
Lombok Timur,2021,laki_laki,32.36
Sumbawa,2021,laki_laki,37.51
Dompu,2021,laki_laki,47.79
Bima,2021,laki_laki,48.5
Sumbawa Barat,2021,laki_laki,44.68
Lombok Utara,2021,laki_laki,25.94
Kota Mataram,2021,laki_laki,57.33
Kota Bima,2021,laki_laki,68.76
NUSA TENGGARA TIMUR,2021,laki_laki,33.47
Sumba Barat,2021,laki_laki,31.3
Sumba Timur,2021,laki_laki,34.48
Kupang,2021,laki_laki,27.02
Timor Tengah Selatan,2021,laki_laki,23.77
Timor Tengah Utara,2021,laki_laki,31.89
Belu,2021,laki_laki,26.2
Alor,2021,laki_laki,37.02
Lembata,2021,laki_laki,35.93
Flores Timur,2021,laki_laki,31.52
Sikka,2021,laki_laki,30.57
Ende,2021,laki_laki,37.15
Ngada,2021,laki_laki,35.13
Manggarai,2021,laki_laki,34.64
Rote Ndao,2021,laki_laki,36.72
Manggarai Barat,2021,laki_laki,32.59
Sumba Tengah,2021,laki_laki,30.15
Sumba Barat Daya,2021,laki_laki,21.2
Nagekeo,2021,laki_laki,29.5
Manggarai Timur,2021,laki_laki,24.58
Sabu Raijua,2021,laki_laki,20.85
Malaka,2021,laki_laki,30.26
Kota Kupang,2021,laki_laki,69.48
KALIMANTAN BARAT,2021,laki_laki,32.76
Sambas,2021,laki_laki,25.4
Bengkayang,2021,laki_laki,30.6
Landak,2021,laki_laki,25.32
Mempawah,2021,laki_laki,28.97
Sanggau,2021,laki_laki,34.58
Ketapang,2021,laki_laki,28.03
Sintang,2021,laki_laki,26.5
Kapuas Hulu,2021,laki_laki,27.66
Sekadau,2021,laki_laki,25.74
Melawi,2021,laki_laki,30.31
Kayong Utara,2021,laki_laki,23.84
Kubu Raya,2021,laki_laki,31.34
Kota Pontianak,2021,laki_laki,59.13
Kota Singkawang,2021,laki_laki,34.53
KALIMANTAN TENGAH,2021,laki_laki,33.93
Kotawaringin Barat,2021,laki_laki,37.25
Kotawaringin Timur,2021,laki_laki,31.26
Kapuas,2021,laki_laki,23.1
Barito Selatan,2021,laki_laki,39.67
Barito Utara,2021,laki_laki,33.85
Sukamara,2021,laki_laki,30.84
Lamandau,2021,laki_laki,33.3
Seruyan,2021,laki_laki,25.87
Katingan,2021,laki_laki,30.18
Pulang Pisau,2021,laki_laki,28.95
Gunung Mas,2021,laki_laki,33.08
Barito Timur,2021,laki_laki,38.98
Murung Raya,2021,laki_laki,24.93
Kota Palangka Raya,2021,laki_laki,58.86
KALIMANTAN SELATAN,2021,laki_laki,36.72
Tanah Laut,2021,laki_laki,27.62
Kotabaru,2021,laki_laki,28.03
Banjar,2021,laki_laki,27.9
Barito Kuala,2021,laki_laki,31.46
Tapin,2021,laki_laki,31.74
Hulu Sungai Selatan,2021,laki_laki,24.41
Hulu Sungai Tengah,2021,laki_laki,29.89
Hulu Sungai Utara,2021,laki_laki,30.51
Tabalong,2021,laki_laki,37.8
Tanah Bumbu,2021,laki_laki,30.01
Balangan,2021,laki_laki,33.25
Kota Banjarmasin,2021,laki_laki,59.94
Kota Banjar Baru,2021,laki_laki,61.15
KALIMANTAN TIMUR,2021,laki_laki,55.6
Paser,2021,laki_laki,43.08
Kutai Barat,2021,laki_laki,48.25
Kutai Kartanegara,2021,laki_laki,46.03
Kutai Timur,2021,laki_laki,51.7
Berau,2021,laki_laki,50.3
Penajam Paser Utara,2021,laki_laki,39.55
Mahakam Ulu,2021,laki_laki,35.86
Kota Balikpapan,2021,laki_laki,72.34
Kota Samarinda,2021,laki_laki,61.02
Kota Bontang,2021,laki_laki,69.49
KALIMANTAN UTARA,2021,laki_laki,46.07
Malinau,2021,laki_laki,46.44
Bulungan,2021,laki_laki,45.33
Tana Tidung,2021,laki_laki,43.28
Nunukan,2021,laki_laki,34.81
Kota Tarakan,2021,laki_laki,55.68
SULAWESI UTARA,2021,laki_laki,45.8
Bolaang Mongondow,2021,laki_laki,25.25
Minahasa,2021,laki_laki,48.93
Kepulauan Sangihe,2021,laki_laki,31.64
Kepulauan Talaud,2021,laki_laki,47.52
Minahasa Selatan,2021,laki_laki,40.07
Minahasa Utara,2021,laki_laki,48.15
Bolaang Mongondow Utara,2021,laki_laki,24.24
Siau Tagulandang Biaro,2021,laki_laki,37.28
Minahasa Tenggara,2021,laki_laki,33.18
Bolaang Mongondow Selatan,2021,laki_laki,27.89
Bolaang Mongondow Timur,2021,laki_laki,28.34
Kota Manado,2021,laki_laki,67.1
Kota Bitung,2021,laki_laki,53.6
Kota Tomohon,2021,laki_laki,55.65
Kota Kotamobagu,2021,laki_laki,51.34
SULAWESI TENGAH,2021,laki_laki,37.55
Banggai Kepulauan,2021,laki_laki,35.74
Banggai,2021,laki_laki,34.66
Morowali,2021,laki_laki,42.08
Poso,2021,laki_laki,40.32
Donggala,2021,laki_laki,24.41
Toli-Toli,2021,laki_laki,38.16
Buol,2021,laki_laki,38.7
Parigi Moutong,2021,laki_laki,27.35
Tojo Una-Una,2021,laki_laki,27.27
Sigi,2021,laki_laki,34.86
Banggai Laut,2021,laki_laki,33.71
Morowali Utara,2021,laki_laki,40.73
Kota Palu,2021,laki_laki,66.89
SULAWESI SELATAN,2021,laki_laki,40.63
Kepulauan Selayar,2021,laki_laki,39.05
Bulukumba,2021,laki_laki,34.4
Bantaeng,2021,laki_laki,30.37
Jeneponto,2021,laki_laki,26.24
Takalar,2021,laki_laki,32.89
Gowa,2021,laki_laki,31.73
Sinjai,2021,laki_laki,33.44
Maros,2021,laki_laki,42.75
Pangkajene dan Kepulauan,2021,laki_laki,35.69
Barru,2021,laki_laki,36.19
Bone,2021,laki_laki,28.37
Soppeng,2021,laki_laki,31.26
Wajo,2021,laki_laki,26.65
Sidenreng Rappang,2021,laki_laki,32.99
Pinrang,2021,laki_laki,33.28
Enrekang,2021,laki_laki,44.46
Luwu,2021,laki_laki,39.43
Tana Toraja,2021,laki_laki,41.99
Luwu Utara,2021,laki_laki,32.17
Luwu Timur,2021,laki_laki,39.78
Toraja Utara,2021,laki_laki,47.37
Kota Makasar,2021,laki_laki,66.52
Kota Parepare,2021,laki_laki,67.29
Kota Palopo,2021,laki_laki,63.9
SULAWESI TENGGARA,2021,laki_laki,43.1
Buton,2021,laki_laki,35.1
Muna,2021,laki_laki,42.59
Konawe,2021,laki_laki,42.23
Kolaka,2021,laki_laki,39.92
Konawe Selatan,2021,laki_laki,34.56
Bombana,2021,laki_laki,30.81
Wakatobi,2021,laki_laki,33.44
Kolaka Utara,2021,laki_laki,30.69
Buton Utara,2021,laki_laki,37.7
Konawe Utara,2021,laki_laki,42.69
Kolaka Timur,2021,laki_laki,30.8
Konawe Kepulauan,2021,laki_laki,43.55
Muna Barat,2021,laki_laki,30.79
Buton Tengah,2021,laki_laki,26.96
Buton Selatan,2021,laki_laki,28.83
Kota Kendari,2021,laki_laki,72.77
Kota Baubau,2021,laki_laki,67.6
GORONTALO,2021,laki_laki,29.75
Boalemo,2021,laki_laki,23.69
Gorontalo,2021,laki_laki,25.83
Pohuwato,2021,laki_laki,25.24
Bone Bolango,2021,laki_laki,28.98
Gorontalo Utara,2021,laki_laki,22.47
Kota Gorontalo,2021,laki_laki,49.24
SULAWESI BARAT,2021,laki_laki,35.98
Majene,2021,laki_laki,45.99
Polewali Mandar,2021,laki_laki,34.54
Mamasa,2021,laki_laki,38.28
Mamuju,2021,laki_laki,33.08
Mamuju Utara / Pasangkayu,2021,laki_laki,34.63
Mamuju Tengah,2021,laki_laki,33.99
MALUKU,2021,laki_laki,51.5
Maluku Tenggara Barat / Kepulauan Tanimbar,2021,laki_laki,45.24
Maluku Tenggara,2021,laki_laki,49.49
Maluku Tengah,2021,laki_laki,46.88
Buru,2021,laki_laki,43.95
Kepulauan Aru,2021,laki_laki,37.29
Seram Bagian Barat,2021,laki_laki,41.32
Seram Bagian Timur,2021,laki_laki,37.93
Maluku Barat Daya,2021,laki_laki,37.43
Buru Selatan,2021,laki_laki,34.08
Kota Ambon,2021,laki_laki,73.02
Kota Tual,2021,laki_laki,54.86
MALUKU UTARA,2021,laki_laki,42.82
Halmahera Barat,2021,laki_laki,34.47
Halmahera Tengah,2021,laki_laki,34.14
Kepulauan Sula,2021,laki_laki,35.93
Halmahera Selatan,2021,laki_laki,31
Halmahera Utara,2021,laki_laki,37.54
Halmahera Timur,2021,laki_laki,33.39
Pulau Morotai,2021,laki_laki,31.14
Pulau Taliabu,2021,laki_laki,27.48
Kota Ternate,2021,laki_laki,75.06
Kota Tidore Kepulauan,2021,laki_laki,49.65
PAPUA BARAT,2021,laki_laki,57.48
Fakfak,2021,laki_laki,60.13
Kaimana,2021,laki_laki,56.01
Teluk Wondama,2021,laki_laki,45.98
Teluk Bintuni,2021,laki_laki,59.6
Manokwari,2021,laki_laki,58.01
Sorong Selatan,2021,laki_laki,46.02
Sorong,2021,laki_laki,46.87
Raja Ampat,2021,laki_laki,38.73
Tambrauw,2021,laki_laki,55.63
Maybrat,2021,laki_laki,63.38
Manokwari Selatan,2021,laki_laki,55.88
Pegunungan Arfak,2021,laki_laki,51.12
Kota Sorong,2021,laki_laki,66.5
PAPUA,2021,laki_laki,36.7
Merauke,2021,laki_laki,43.47
Jayawijaya,2021,laki_laki,35.73
Jayapura,2021,laki_laki,56.41
Nabire,2021,laki_laki,53.73
Kepulauan Yapen,2021,laki_laki,55.31
Biak Numfor,2021,laki_laki,55.51
Paniai,2021,laki_laki,22.13
Puncak Jaya,2021,laki_laki,15.71
Mimika,2021,laki_laki,58.18
Boven Digoel,2021,laki_laki,52.49
Mappi,2021,laki_laki,32.3
Asmat,2021,laki_laki,30.11
Yahukimo,2021,laki_laki,13.43
Pegunungan Bintang,2021,laki_laki,28.17
Tolikara,2021,laki_laki,14.03
Sarmi,2021,laki_laki,47.75
Keerom,2021,laki_laki,37.63
Waropen,2021,laki_laki,47.51
Supiori,2021,laki_laki,45.27
Mamberamo Raya,2021,laki_laki,42.64
Nduga,2021,laki_laki,13.1
Lanny Jaya,2021,laki_laki,21.1
Mamberamo Tengah,2021,laki_laki,22.88
Yalimo,2021,laki_laki,14.89
Puncak,2021,laki_laki,8.81
Dogiyai,2021,laki_laki,13.54
Intan Jaya,2021,laki_laki,19.66
Deiyai,2021,laki_laki,20.16
Kota Jayapura,2021,laki_laki,69.53
INDONESIA,2021,laki_laki,41.3
ACEH,2021,perempuan,42.05
Simeulue,2021,perempuan,40
Aceh Singkil,2021,perempuan,38.77
Aceh Selatan,2021,perempuan,32.6
Aceh Tenggara,2021,perempuan,43.27
Aceh Timur,2021,perempuan,28.85
Aceh Tengah,2021,perempuan,45.16
Aceh Barat,2021,perempuan,45.88
Aceh Besar,2021,perempuan,51.63
Pidie,2021,perempuan,32.97
Bireuen,2021,perempuan,38.68
Aceh Utara,2021,perempuan,34.03
Aceh Barat Daya,2021,perempuan,37.48
Gayo Lues,2021,perempuan,30.37
Aceh Tamiang,2021,perempuan,38.72
Nagan Raya,2021,perempuan,36.81
Aceh Jaya,2021,perempuan,31.51
Bener Meriah,2021,perempuan,47.23
Pidie Jaya,2021,perempuan,37.06
Kota Banda Aceh,2021,perempuan,81.14
Kota Sabang,2021,perempuan,63.65
Kota Langsa,2021,perempuan,60.33
Kota Lhokseumawe,2021,perempuan,66.19
Kota Subulussalam,2021,perempuan,34.49
SUMATERA UTARA,2021,perempuan,47.5
Nias,2021,perempuan,20.64
Mandailing Natal,2021,perempuan,30.82
Tapanuli Selatan,2021,perempuan,32.63
Tapanuli Tengah,2021,perempuan,42.94
Tapanuli Utara,2021,perempuan,48.59
Toba Samosir / Toba,2021,perempuan,59.2
Labuhan Batu,2021,perempuan,45.24
Asahan,2021,perempuan,36.42
Simalungun,2021,perempuan,47.16
Dairi,2021,perempuan,48.78
Karo,2021,perempuan,51.85
Deli Serdang,2021,perempuan,54.68
Langkat,2021,perempuan,35.66
Nias Selatan,2021,perempuan,22.82
Humbang Hasundutan,2021,perempuan,49.84
Pakpak Bharat,2021,perempuan,39.82
Samosir,2021,perempuan,44.4
Serdang Bedagai,2021,perempuan,37.66
Batu Bara,2021,perempuan,31.19
Padang Lawas Utara,2021,perempuan,40.66
Padang Lawas,2021,perempuan,32.7
Labuhan Batu Selatan,2021,perempuan,36.65
Labuhan Batu Utara,2021,perempuan,31.28
Nias Utara,2021,perempuan,21.84
Nias Barat,2021,perempuan,27.29
Kota Sibolga,2021,perempuan,57.27
Kota Tanjung Balai,2021,perempuan,46.62
Kota Pematang Siantar,2021,perempuan,69.6
Kota Tebing Tinggi,2021,perempuan,56.2
Kota Medan,2021,perempuan,65.5
Kota Binjai,2021,perempuan,57
Kota Padangsidimpuan,2021,perempuan,62.86
Kota Gunungsitoli,2021,perempuan,34.07
SUMATERA BARAT,2021,perempuan,44.97
Kepulauan Mentawai,2021,perempuan,27.51
Pesisir Selatan,2021,perempuan,38.54
Solok,2021,perempuan,30.29
Sijunjung,2021,perempuan,35.4
Tanah Datar,2021,perempuan,40.79
Padang Pariaman,2021,perempuan,35.84
Agam,2021,perempuan,42.5
Lima Puluh Kota,2021,perempuan,37.31
Pasaman,2021,perempuan,27.93
Solok Selatan,2021,perempuan,39.37
Dharmasraya,2021,perempuan,36.9
Pasaman Barat,2021,perempuan,39.81
Kota Padang,2021,perempuan,68.31
Kota Solok,2021,perempuan,63.62
Kota Sawah Lunto,2021,perempuan,57.27
Kota Padang Panjang,2021,perempuan,68.3
Kota Bukittinggi,2021,perempuan,71.81
Kota Payakumbuh,2021,perempuan,62.5
Kota Pariaman,2021,perempuan,57.8
RIAU,2021,perempuan,43.04
Kuantan Singingi,2021,perempuan,35.45
Indragiri Hulu,2021,perempuan,30.4
Indragiri Hilir,2021,perempuan,23.69
Pelalawan,2021,perempuan,36.91
Siak,2021,perempuan,53.2
Kampar,2021,perempuan,39.34
Rokan Hulu,2021,perempuan,34.87
Bengkalis,2021,perempuan,45.69
Rokan Hilir,2021,perempuan,30.19
Kepulauan Meranti,2021,perempuan,29.89
Kota Pekanbaru,2021,perempuan,73.74
Kota Dumai,2021,perempuan,53.76
JAMBI,2021,perempuan,33.73
Kerinci,2021,perempuan,33.6
Merangin,2021,perempuan,25.83
Sarolangun,2021,perempuan,31.01
Batang Hari,2021,perempuan,27.15
Muaro Jambi,2021,perempuan,28.25
Tanjung Jabung Timur,2021,perempuan,20.98
Tanjung Jabung Barat,2021,perempuan,29.53
Tebo,2021,perempuan,23.19
Bungo,2021,perempuan,23.99
Kota Jambi,2021,perempuan,62.03
Kota Sungai Penuh,2021,perempuan,51.32
SUMATERA SELATAN,2021,perempuan,32.99
Ogan Komering Ulu,2021,perempuan,36.98
Ogan Komering Ilir,2021,perempuan,17.77
Muara Enim,2021,perempuan,25.66
Lahat,2021,perempuan,36.76
Musi Rawas,2021,perempuan,23.43
Musi Banyuasin,2021,perempuan,24.1
Banyu Asin,2021,perempuan,24.61
Ogan Komering Ulu Selatan,2021,perempuan,21.55
Ogan Komering Ulu Timur,2021,perempuan,22.9
Ogan Ilir,2021,perempuan,23.82
Empat Lawang,2021,perempuan,25.77
Penukal Abab Lematang Ilir,2021,perempuan,17.04
Musi Rawas Utara,2021,perempuan,18.39
Kota Palembang,2021,perempuan,59.85
Kota Prabumulih,2021,perempuan,49.75
Kota Pagar Alam,2021,perempuan,43.28
Kota Lubuklinggau,2021,perempuan,39.56
BENGKULU,2021,perempuan,37.43
Bengkulu Selatan,2021,perempuan,41.39
Rejang Lebong,2021,perempuan,35.59
Bengkulu Utara,2021,perempuan,29.57
Kaur,2021,perempuan,28.52
Seluma,2021,perempuan,27.12
Mukomuko,2021,perempuan,24.49
Lebong,2021,perempuan,33.03
Kepahiang,2021,perempuan,33.53
Bengkulu Tengah,2021,perempuan,23.48
Kota Bengkulu,2021,perempuan,66.61
LAMPUNG,2021,perempuan,28.77
Lampung Barat,2021,perempuan,25.2
Tanggamus,2021,perempuan,21.73
Lampung Selatan,2021,perempuan,24.36
Lampung Timur,2021,perempuan,25.66
Lampung Tengah,2021,perempuan,24.14
Lampung Utara,2021,perempuan,27.31
Way Kanan,2021,perempuan,18
Tulangbawang,2021,perempuan,23.8
Pesawaran,2021,perempuan,22.03
Pringsewu,2021,perempuan,25.52
Mesuji,2021,perempuan,17.86
Tulang Bawang Barat,2021,perempuan,20.77
Pesisir Barat,2021,perempuan,28.78
Kota Bandar Lampung,2021,perempuan,57.6
Kota Metro,2021,perempuan,57.88
KEP. BANGKA BELITUNG,2021,perempuan,33.58
Bangka,2021,perempuan,31.9
Belitung,2021,perempuan,34.78
Bangka Barat,2021,perempuan,30.19
Bangka Tengah,2021,perempuan,23.37
Bangka Selatan,2021,perempuan,20.5
Belitung Timur,2021,perempuan,35.06
Kota Pangkal Pinang,2021,perempuan,57.24
KEPULAUAN RIAU,2021,perempuan,59.2
Karimun,2021,perempuan,31.97
Bintan,2021,perempuan,42.6
Natuna,2021,perempuan,41.64
Lingga,2021,perempuan,28.36
Kepulauan Anambas,2021,perempuan,29.81
Kota Batam,2021,perempuan,70.97
Kota Tanjung Pinang,2021,perempuan,51.36
DKI JAKARTA,2021,perempuan,59.76
Kep. Seribu,2021,perempuan,33.56
Kota Jakarta Selatan,2021,perempuan,63.81
Kota Jakarta Timur,2021,perempuan,64
Kota Jakarta Pusat,2021,perempuan,62.5
Kota Jakarta Barat,2021,perempuan,55.42
Kota Jakarta Utara,2021,perempuan,52.67
JAWA BARAT,2021,perempuan,33.12
Bogor,2021,perempuan,29.22
Sukabumi,2021,perempuan,15.17
Cianjur,2021,perempuan,11.09
Bandung,2021,perempuan,35.59
Garut,2021,perempuan,18.52
Tasikmalaya,2021,perempuan,16.42
Ciamis,2021,perempuan,19.51
Kuningan,2021,perempuan,22.16
Cirebon,2021,perempuan,23.46
Majalengka,2021,perempuan,17.49
Sumedang,2021,perempuan,23.65
Indramayu,2021,perempuan,21.73
Subang,2021,perempuan,23.36
Purwakarta,2021,perempuan,26.31
Karawang,2021,perempuan,24.76
Bekasi,2021,perempuan,45.16
Bandung Barat,2021,perempuan,22.18
Pangandaran,2021,perempuan,18.94
Kota Bogor,2021,perempuan,53.71
Kota Sukabumi,2021,perempuan,47.04
Kota Bandung,2021,perempuan,61.32
Kota Cirebon,2021,perempuan,54.64
Kota Bekasi,2021,perempuan,65.42
Kota Depok,2021,perempuan,64.62
Kota Cimahi,2021,perempuan,56.58
Kota Tasikmalaya,2021,perempuan,39.87
Kota Banjar,2021,perempuan,31.4
JAWA TENGAH,2021,perempuan,26.82
Cilacap,2021,perempuan,21.16
Banyumas,2021,perempuan,26.37
Purbalingga,2021,perempuan,19.83
Banjarnegara,2021,perempuan,16.17
Kebumen,2021,perempuan,21.06
Purworejo,2021,perempuan,31.46
Wonosobo,2021,perempuan,16.58
Magelang,2021,perempuan,24.2
Boyolali,2021,perempuan,27.02
Klaten,2021,perempuan,41.78
Sukoharjo,2021,perempuan,45.13
Wonogiri,2021,perempuan,21.07
Karanganyar,2021,perempuan,32.04
Sragen,2021,perempuan,26.03
Grobogan,2021,perempuan,14.48
Blora,2021,perempuan,22.62
Rembang,2021,perempuan,18.52
Pati,2021,perempuan,25.65
Kudus,2021,perempuan,32.99
Jepara,2021,perempuan,24.54
